193054,Slovenian,1831567,Czech,983687
193054,Slovenian,2110173,English,918027
193054,Slovenian,1922646,German,1561404
193054,Slovenian,1960554,Slovenian,19170
193054,Slovenian,1709341,Slovenian,38340
193054,Slovenian,1538157,Slovenian,57510
193054,Slovenian,1441019,Slovenian,76680
193054,Slovenian,1335421,Slovenian,95850
193054,Slovenian,1244473,Slovenian,115020
193054,Slovenian,1166995,Slovenian,134190
193054,Slovenian,1114758,Slovenian,153360
193054,Slovenian,1094788,Slovenian,172530
193054,Slovenian,1007397,Slovenian,191700
193054,Slovenian,959021,Slovenian,210870
193054,Slovenian,965107,Slovenian,230040
193054,Slovenian,963837,Slovenian,249210
193054,Slovenian,960090,Slovenian,268380
193054,Slovenian,947546,Slovenian,287550
193054,Slovenian,924564,Slovenian,306720
193054,Slovenian,917647,Slovenian,325890
193054,Slovenian,914871,Slovenian,345060
193054,Slovenian,913609,Slovenian,364230
193054,Slovenian,901889,Slovenian,383400
193054,Slovenian,893121,Slovenian,402570
193054,Slovenian,900078,Slovenian,421740
193054,Slovenian,902708,Slovenian,440910
193054,Slovenian,909832,Slovenian,460080
193054,Slovenian,880602,Slovenian,479250
193054,Slovenian,901802,Slovenian,498420
193054,Slovenian,887486,Slovenian,517590
193054,Slovenian,879068,Slovenian,536760
193054,Slovenian,881205,Slovenian,555930
193054,Slovenian,873935,Slovenian,575100
193054,Slovenian,880423,Slovenian,594270
193054,Slovenian,870957,Slovenian,613440
193054,Slovenian,881951,Slovenian,632610
193054,Slovenian,849532,Slovenian,651780
193054,Slovenian,886153,Slovenian,670950
193054,Slovenian,867772,Slovenian,690120
193054,Slovenian,861238,Slovenian,709290
193054,Slovenian,870132,Slovenian,728460
193054,Slovenian,873613,Slovenian,747630
193054,Slovenian,874068,Slovenian,766800
193054,Slovenian,861229,Slovenian,785970
193054,Slovenian,847299,Slovenian,805140
193054,Slovenian,849979,Slovenian,824310
193054,Slovenian,848479,Slovenian,843480
193054,Slovenian,869364,Slovenian,862650
193054,Slovenian,850429,Slovenian,881820
193054,Slovenian,858060,Slovenian,900990
193054,Slovenian,850041,Slovenian,920160
193054,Slovenian,851967,Slovenian,939330
193054,Slovenian,845373,Slovenian,958500
193054,Slovenian,844383,Slovenian,977670
193054,Slovenian,836914,Slovenian,996840
193054,Slovenian,855842,Slovenian,1016010
193054,Slovenian,840269,Slovenian,1035180
193054,Slovenian,843041,Slovenian,1054350
193054,Slovenian,843010,Slovenian,1073520
193054,Slovenian,851114,Slovenian,1092690
193054,Slovenian,831923,Slovenian,1111860
193054,Slovenian,844366,Slovenian,1131030
193054,Slovenian,839921,Slovenian,1150200
193054,Slovenian,833316,Slovenian,1169370
193054,Slovenian,835552,Slovenian,1188540
193054,Slovenian,840175,Slovenian,1207710
193054,Slovenian,846909,Slovenian,1226880
193054,Slovenian,832940,Slovenian,1246050
193054,Slovenian,827312,Slovenian,1265220
193054,Slovenian,833198,Slovenian,1284390
193054,Slovenian,834548,Slovenian,1303560
193054,Slovenian,840489,Slovenian,1322730
193054,Slovenian,840530,Slovenian,1341900
193054,Slovenian,836842,Slovenian,1361070
193054,Slovenian,839867,Slovenian,1380240
193054,Slovenian,840835,Slovenian,1399410
193054,Slovenian,836226,Slovenian,1418580
193054,Slovenian,830378,Slovenian,1437750
193054,Slovenian,835921,Slovenian,1456920
193054,Slovenian,829581,Slovenian,1476090
193054,Slovenian,837788,Slovenian,1495260
193054,Slovenian,838196,Slovenian,1514430
193054,Slovenian,829832,Slovenian,1533600
193054,Slovenian,837881,Slovenian,1552770
193054,Slovenian,835157,Slovenian,1571940
193054,Slovenian,831769,Slovenian,1591110
193054,Slovenian,833853,Slovenian,1610280
193054,Slovenian,831751,Slovenian,1629450
193054,Slovenian,832094,Slovenian,1648620
193054,Slovenian,833912,Slovenian,1667790
193054,Slovenian,828563,Slovenian,1686960
193054,Slovenian,821994,Slovenian,1706130
193054,Slovenian,826403,Slovenian,1725300
193054,Slovenian,829694,Slovenian,1744470
193054,Slovenian,822954,Slovenian,1763640
193054,Slovenian,825222,Slovenian,1782810
193054,Slovenian,829435,Slovenian,1801980
193054,Slovenian,827817,Slovenian,1821150
193054,Slovenian,826680,Slovenian,1840320
193054,Slovenian,827197,Slovenian,1859490
193054,Slovenian,827468,Slovenian,1878660
193054,Slovenian,828058,Slovenian,1897830
